"STATION","NAME","DATE","ACMH","ACSH","AWND","DAEV","EVAP","FMTM","MDEV","MNPN","MXPN","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG","WT01","WT03","WT05","WT13","WT14","WT16","WV20"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-11","  100","  100","7.61",,"0.10"," 0628",,,," 0626","0.69",,"0.0","0.0",,"89","77","   18","  290","  270","  270",,"14.1","17.2","17.0",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-12","  100","  100","6.93",,"0.12"," 0959",,,," 0334","1.08",,"0.0","0.0",,"88","76","   29","   50","  180","  180",,"16.1","17.2","17.0",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-13","   88","   88","10.07",,"0.05"," 1355",,,," 1343","0.05",,"0.0","0.0",,"88","77","  421","   70","    0","   90",,"17.0","26.4","25.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-14","   88","   88","10.07",,"0.33"," 1456",,,," 0435","0.29",,"0.0","0.0",,"89","79","  447","   30","   45","   50",,"17.9","23.0","23.0",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-15","   75","   75","10.29",,," 1553",,,," 1552","0.04",,"0.0","0.0",,"90","81","  523","   90","    0","   90",,"15.0","17.2","17.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-16","   63","   88","4.70",,"0.19"," 1154",,,," 1042","0.02",,"0.0","0.0",,"90","78","  418","   90","    0","   90",,"12.1","12.8","13.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-17","   63","   75","4.25",,," 0954",,,," 0954","0.00",,"0.0","0.0",,"91","77","  375","   70","    0","   90",,"12.1","10.3","12.1",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-18","   38","   38","7.83",,"0.30"," 1559",,,," 1547","0.00",,"0.0","0.0",,"91","79","  625","   60","   45","   50",,"14.1","15.0","15.0",,,,,,,"    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-19","   50","   50","9.84",,"0.41"," 2354",,,," 1238","0.00",,"0.0","0.0",,"90","77","  491","   80","    0","  360",,"17.0","21.9","21.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-20","   88","   88","12.30",,"0.25"," 2357",,,," 2355","0.05",,"0.0","0.0",,"89","79","  226","  110","    0","   90",,"25.1","28.9","29.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-21","   63","   50","13.87",,"0.22"," 2357",,,," 0609","0.07",,"0.0","0.0",,"90","82","  426","  110","    0","   90",,"25.1","26.4","25.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-22","   63","   63","16.78",,"0.05"," 0855",,,," 2226","0.00",,"0.0","0.0",,"90","83","  425","   90","    0","   90",,"21.9","21.9","21.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-23","   50","   50","17.00",,"0.12"," 2255",,,," 2250","0.00",,"0.0","0.0",,"90","84","  486","   80","    0","   90",,"21.0","24.2","23.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-24","   50","   50","14.99",,"0.15"," 2356",,,," 0109","0.05",,"0.0","0.0",,"91","79","  537","  100","    0","   90",,"19.9","28.9","29.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-25","   38","   38","7.38",,"0.33"," 1153",,,," 1523","0.00",,"0.0","0.0",,"91","76","  577","   80","    0","   90",,"15.0","13.9","14.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-26","   50","   75","4.92",,"0.00"," 1057",,,," 1453","0.00",,"0.0","0.0",,"89","74","  587","   90","   45","   50",,"13.0","12.8","13.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-27","   75","   88","4.70",,"0.26"," 1458",,,," 1228","0.00",,"0.0","0.0",,"90","76","  527","   90","    0","   90",,"13.0","13.9","14.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-28","   88","  100","4.92",,"0.40"," 0956",,,," 1238","0.02",,"0.0","0.0",,"90","76","  383","   80","    0","   90",,"14.1","15.0","15.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-29","   88","  100","7.61",,"0.19"," 2052",,,," 1317","0.00",,"0.0","0.0",,"88","75","  509","   70","    0","   90",,"12.1","15.0","15.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-04-30","   88","  100","4.92",,"0.22"," 1253",,,," 0058","0.00",,"0.0","0.0",,"93","77","  394","   60","    0","   90",,"13.0","13.9","14.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-01","   75","   75","2.46",,," 1459",,,," 1457","0.47",,"0.0","0.0",,"87","77","  332","  100","    0","   90",,"12.1","12.8","13.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-02","   88","  100","6.49",,"0.10"," 1255",,,," 1307","0.02",,"0.0","0.0",,"89","76","  487","  200","  180","  180",,"14.1","15.0","15.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-03","   88","  100","5.14",,"0.26"," 1955",,,," 2004","0.34",,"0.0","0.0",,"87","76","  199","  150","  315","  320",,"13.0","12.8","13.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-04","  100","   88","7.61",,," 1958",,,," 1955","0.11",,"0.0","0.0",,"93","75","  378","  160","  180","  180",,"17.0","19.5","19.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-05","   88","   75","5.82",,"0.08"," 0254",,,," 0241","0.00",,"0.0","0.0",,"92","77","  547","   80","    0","   90",,"14.1","17.2","17.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-06","   50","   50","3.80",,"0.23"," 1656",,,," 1626","0.00",,"0.0","0.0",,"90","77","  431","   90","    0","   90",,"6.9","8.1","8.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-07","   63","   50","5.82",,"0.57"," 2255",,,," 2231","0.43",,"0.0","0.0",,"87","75","  424","   60","   45","   50",,"13.0","20.8","21.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-08","   75","   75","7.61",,," 2257",,,," 2314","0.44",,"0.0","0.0",,"88","75","  444","   70","    0","   90",,"21.0","24.2","23.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-09","   88","   88","14.76",,"0.13"," 1759",,,," 1848","0.01",,"0.0","0.0",,"87","78","  263","   90","    0","   90",,"17.9","34.4","34.9",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-10","   75","   75","15.66",,," 0426",,,," 0718","0.06",,"0.0","0.0",,"86","76","  507","   80","    0","   90",,"21.0","26.4","25.9",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-11","  100","  100","17.90",,"0.05"," 2159",,,," 2103","0.40",,"0.0","0.0",,"90","76","  248","  100","    0","   90",,"32.0","39.1","38.9",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-12","   88","   75","16.33",,," 1357",,,," 0017","1.10",,"0.0","0.0",,"85","75","  383","   70","    0","   90",,"23.0","36.9","36.9",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-13","  100","  100","10.96",,"0.03"," 2135",,,," 0223","1.22",,"0.0","0.0",,"87","75","  156","   20","    0","   90",,"21.9","31.1","31.1",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-14","  100","  100","13.20",,," 0727",,,," 1054","2.14",,"0.0","0.0",,"85","76","   30","  100","   45","   50",,"23.9","28.9","29.1",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-15","  100","  100","12.53",,," 1854",,,," 1841","0.14",,"0.0","0.0",,"88","76","  194","   90","    0","   90",,"21.0","25.3","25.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-16","   63","   50","15.21",,"0.08"," 2154",,,," 1639","0.05",,"0.0","0.0",,"87","78","  482","   90","    0","   90",,"21.9","26.4","25.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-17","   75","   75","11.86",,"0.22"," 0259",,,," 0248","0.36",,"0.0","0.0",,"86","77","  547","   70","    0","   90",,"21.0","28.9","29.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-18","   63","   63","14.54",,"0.23"," 1455",,,," 0932","0.00",,"0.0","0.0",,"86","79","  494","   80","    0","   90",,"19.9","21.9","21.9",,,,,,,"    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-19","   50","   50","14.99",,"0.24"," 1854",,,," 1838","0.00",,"0.0","0.0",,"87","80","  399","   70","    0","   90",,"19.9","21.9","21.9",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-20","   63","   50","16.33",,"0.12"," 1153",,,," 0315","0.12",,"0.0","0.0",,"87","78","  506","   90","  135","  140",,"17.9","21.9","21.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-21","   50","   63","17.22",,"0.04"," 0751",,,," 0718","0.00",,"0.0","0.0",,"86","82","  353","   90","    0","   90",,"21.0","23.0","23.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-22","   63","   63","12.75",,"0.30"," 0056",,,," 1816","0.22",,"0.0","0.0",,"87","79","  546","   90","    0","  360",,"17.0","24.2","23.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-23","   50","   50","14.09",,"0.78"," 1051",,,," 1807","0.00",,"0.0","0.0",,"87","82","  521","   80","    0","   90",,"17.0","18.3","17.9",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-24","   88","   88","8.95",,"0.85"," 0754",,,," 0752","0.80",,"0.0","0.0",,"84","76","    0","   40","   45","   50",,"23.9","24.2","23.9",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-25","  100","  100","9.40",,," 1257",,,," 1222","0.01",,"0.0","0.0",,"88","76","  193","   40","   45","   50",,"15.0","17.2","17.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-26","  100","  100","10.29",,," 0540",,,," 0539","4.03",,"0.0","0.0",,"82","74","   68","   20","  225","  240",,"34.9","36.9","36.9",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-27","   50","   50","8.72",,"0.43"," 1455",,,," 0006","0.04",,"0.0","0.0",,"89","73","  488","  300","  270","  270",,"13.0","15.0","15.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-28","   88","   88","8.28",,"0.99"," 1057",,,," 0806","0.84",,"0.0","0.0",,"85","75","  103","  140","  270","  270",,"15.0","17.2","17.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-29","   63","   50","13.42",,," 2056",,,," 1843","0.00",,"0.0","0.0",,"84","75","  232","  200","  225","  240",,"17.0","19.5","19.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-30","   50","   63","14.09",,"0.15"," 2059",,,," 2050","0.00",,"0.0","0.0",,"85","76","  108","  150","  135","  140",,"17.0","18.3","17.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-05-31","   88","   88","17.67",,"0.32"," 2058",,,," 1044","0.05",,"0.0","0.0",,"83","72","   23","  130","    0","   90",,"21.0","26.4","25.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-01","   63","   50","17.90",,"0.26"," 0652",,,," 0531","0.00",,"0.0","0.0",,"85","80","  474","  110","  135","  140",,"21.0","24.2","23.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-02","   50","   50","18.34",,"0.25"," 1858",,,," 1029","0.00",,"0.0","0.0",,"84","78","  645","   90","    0","   90",,"21.0","23.0","23.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-03","   50","   38","15.43",,"0.25"," 2356",,,," 0042","0.00",,"0.0","0.0",,"86","81","  522","   90","    0","   90",,"17.9","21.9","21.9",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-04","   50","   50","12.30",,"0.75"," 2054",,,," 1805","0.00",,"0.0","0.0",,"86","80","  650","  120","    0","   90",,"13.0","15.0","15.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-05","   75","   75","12.97",,"0.15"," 2058",,,," 2319","0.25",,"0.0","0.0",,"85","79","  295","  110","    0","   90",,"16.1","19.5","19.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-06","   88","   88","8.72",,"0.51"," 2353",,,," 2031","1.47",,"0.0","0.0",,"84","77","   60","   90","  135","  140",,"15.0","15.0","15.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-07","   63","   63","11.41",,," 1555",,,," 0343","0.26",,"0.0","0.0",,"87","78","  108","  110","  135","  140",,"14.1","15.0","15.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-08","   88","   75","10.96",,"0.13"," 0753",,,," 2322","0.57",,"0.0","0.0",,"85","78","  286","  140","  135","  140",,"15.0","19.5","19.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-09","  100","   88","13.65",,"0.13"," 2054",,,," 0407","0.11",,"0.0","0.0",,"86","77","  244","  160","  135","  140",,"16.1","24.2","23.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-10","  100","  100","15.21",,"0.42"," 1253",,,," 2239","0.23",,"0.0","0.0",,"84","78","  197","  100","  135","  140",,"19.9","26.4","25.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-11","   88","   88","17.22",,"0.22"," 1055",,,," 1051","0.92",,"0.0","0.0",,"83","76","    0","  120","  135","  140",,"23.0","28.9","29.1",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-12","   63","   50","10.29",,," 0053",,,," 2107","0.03",,"0.0","0.0",,"86","75","  147","   90","  135","  140",,"15.0","21.9","21.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-13","   75","   75","14.76",,"0.30"," 1557",,,," 1438","0.32",,"0.0","0.0",,"85","79","   77","  100","  135","  140",,"19.9","23.0","23.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-14","   88","   88","12.30",,"0.08"," 0659",,,," 0544","0.11",,"0.0","0.0",,"85","79","   47","  120","    0","   90",,"17.0","19.5","19.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-15","   50","   38","11.63",,"0.25"," 2355",,,," 2334","0.08",,"0.0","0.0",,"85","78","   25","  110","    0","   90",,"16.1","23.0","23.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-16","   75","   75","17.00",,"0.15"," 2358",,,," 2308","0.06",,"0.0","0.0",,"86","79","  267","   90","    0","   90",,"19.9","21.9","21.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-17","   63","   50","19.24",,," 0954",,,," 0913","0.00",,"0.0","0.0",,"86","80","  295","   90","    0","   90",,"21.9","26.4","25.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-18","   50","   50","13.42",,"0.05"," 0458",,,," 0459","0.00",,"0.0","0.0",,"87","80","  540","   90","    0","   90",,"16.1","18.3","17.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-19","   75","   88","18.34",,"0.46"," 2358",,,," 2239","0.06",,"0.0","0.0",,"86","77","  540","  110","    0","   90",,"23.9","26.4","25.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-20","   88","  100","21.92",,"0.46"," 0858",,,," 1217","0.00",,"0.0","0.0",,"84","82","  179","   90","    0","   90",,"28.0","32.2","32.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-21","  100","   88","13.87",,"0.56"," 1059",,,," 1100","0.38",,"0.0","0.0",,"84","76","  307","   60","   45","   50",,"21.9","26.4","25.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-22","   75","   88","2.91",,," 2353",,,," 0415","0.12",,"0.0","0.0",,"84","75","  315","   60","    0","  360",,"8.9","10.3","10.1",,"    1",,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-23","   50","   50","11.41",,"0.21"," 2156",,,," 2033","0.21",,"0.0","0.0",,"85","76","  242","   90","  135","  140",,"16.1","18.3","17.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-24","   88","  100","19.01",,," 0859",,,," 0852","1.03",,"0.0","0.0",,"81","76","   60","  140","  135","  140",,"25.9","28.9","29.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-25","  100","  100","23.71",,"0.42"," 0757",,,," 0137","0.16",,"0.0","0.0",,"83","77","    0","  120","  135","  140",,"28.0","33.3","33.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-26","   88","   88","22.15",,," 0256",,,," 0035","0.00",,"0.0","0.0",,"84","78","  190","  120","  135","  140",,"25.1","28.9","29.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-27","  100","  100","19.91",,"0.51"," 1058",,,," 0010","0.00",,"0.0","0.0",,"86","77","  141","   90","    0","   90",,"23.0","25.3","25.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-28","  100","  100","9.84",,"0.54"," 0958",,,," 1113","1.02",,"0.0","0.0",,"86","75","   59","   70","   45","   50",,"16.1","19.5","19.9",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-29","   75","   88","4.92",,," 0351",,,," 0400","0.51",,"0.0","0.0",,"87","76","  350","   30","   45","   50",,"14.1","11.4","14.1",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-06-30","   50","   75","2.68",,"0.68"," 1552",,,," 1023","0.03",,"0.0","0.0",,"85","73","  314","  180","  225","  240",,"6.0","6.9","6.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-01","   63","   63","6.71",,," 1753",,,," 1756","0.02",,"0.0","0.0",,"85","74","  317","  170","  135","  140",,"14.1","13.9","14.1",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-02","   75","   63","6.93",,"0.40"," 2257",,,," 2300","0.00",,"0.0","0.0",,"85","75","  567","  120","  135","  140",,"10.1","10.3","10.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-03","   75","   88","11.41",,"0.30"," 2059",,,," 2045","0.00",,"0.0","0.0",,"84","77","  258","   80","    0","   90",,"15.0","15.0","15.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-04","   50","   63","10.07",,"0.30"," 2350",,,," 2338","0.00",,"0.0","0.0",,"85","70","  270","   80","    0","   90",,"17.0","17.2","17.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-05","   63","   63","12.75",,"0.28"," 2350",,,," 0035","0.00",,"0.0","0.0",,"85","78","  595","   80","   45","   50",,"17.0","17.2","17.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-06","  100","  100","14.99",,," 2304",,,," 2303","2.51",,"0.0","0.0",,"83","74","    0","   90","    0","   90",,"23.9","26.4","25.9",,"    1",,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-07","   63","   75","12.75",,," 1551",,,," 1026","0.00",,"0.0","0.0",,"89","75","  256","   80","   45","   50",,"17.0","21.9","21.9",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-08","   63","   75","8.50",,"0.30"," 1052",,,," 1330","0.00",,"0.0","0.0",,"89","74","  317","   60","    0","   90",,"15.0","20.8","21.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-09","   63","   75","5.59",,"0.15"," 1258",,,," 1345","0.00",,"0.0","0.0",,"84","73","  191","   70","    0","   90",,"13.0","15.0","15.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-10","   75","   75","10.29",,"0.30"," 2054",,,," 1637","0.17",,"0.0","0.0",,"84","72","  202","  140","  135","  140",,"19.9","20.8","21.0",,,,,,"    1","    1"
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-11","  100","  100","17.45",,"0.21"," 1358",,,," 1539","0.21",,"0.0","0.0",,"82","75","  212","  130","  135","  140",,"19.9","23.0","23.0",,,,,,"    1",
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-12","   75","   63","13.20",,," 0150",,,," 0009","0.00",,"0.0","0.0",,"82","76","  556","  140","  135","  140",,"16.1","17.2","17.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-13","   63","   63","12.30",,"0.19"," 0751",,,," 0746","0.00",,"0.0","0.0",,"83","76","  511","  130","  135","  140",,"15.0","16.1","16.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-14","   50","   38","11.41",,"0.57"," 1152",,,," 1235","0.00",,"0.0","0.0",,"84","73","  515","   90","    0","   90",,"15.0","17.2","17.0",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-15","   25","   38","5.14",,"0.20"," 1356",,,," 1344","0.00",,"0.0","0.0",,"85","71","  533","   60","   45","   50",,"15.0","16.1","16.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-16","   63","   88","6.71",,"0.17"," 0859",,,," 1015","0.00",,"0.0","0.0",,"89","72","  100","   60","   45","   50",,"14.1","13.9","14.1",,,,,,,
"AQW00061705","PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ","2000-07-17","   38","   38","8.72",,"0.15"," 2251",,,," 1232","0.00",,"0.0","0.0",,"85","73","  410","  100","    0","   90",,"14.1","15.0","15.0",,,,,,,
