DATE,AWND,PRCP,TMAX,TMIN,RH_pct,AWND_filled,RH_pct_filled
2014-03-24,5.82,0.59,89.0,78.0,81.79166666666667,5.82,81.79166666666667
2014-03-25,5.37,0.0,89.0,77.0,73.95833333333333,5.37,73.95833333333333
2014-03-26,5.14,0.0,88.0,76.0,76.66666666666667,5.14,76.66666666666667
2014-03-27,8.28,0.21,89.0,76.0,80.95833333333333,8.28,80.95833333333333
2014-03-28,4.03,0.14,89.0,77.0,81.20833333333333,4.03,81.20833333333333
2014-03-29,5.14,0.0,89.0,77.0,74.875,5.14,74.875
2014-03-30,4.25,0.0,89.0,75.0,80.04,4.25,80.04
2014-03-31,5.37,0.0,86.0,76.0,82.08695652173913,5.37,82.08695652173913
2014-04-01,3.8,1.35,82.0,76.0,88.29166666666667,3.8,88.29166666666667
2014-04-02,7.16,0.0,89.0,77.0,81.125,7.16,81.125
2014-04-03,6.71,0.43,90.0,79.0,78.0,6.71,78.0
2014-04-04,8.95,0.83,89.0,76.0,81.29166666666667,8.95,81.29166666666667
2014-04-05,5.37,0.0,89.0,78.0,77.625,5.37,77.625
2014-04-06,9.17,2.25,85.0,77.0,86.625,9.17,86.625
2014-04-07,14.76,0.18,88.0,76.0,78.75,14.76,78.75
2014-04-08,15.66,0.71,84.0,78.0,84.75,15.66,84.75
2014-04-09,11.86,0.55,88.0,76.0,84.08333333333333,11.86,84.08333333333333
2014-04-10,8.28,0.28,88.0,77.0,85.875,8.28,85.875
2014-04-11,8.72,0.22,89.0,78.0,82.66666666666667,8.72,82.66666666666667
2014-04-12,9.62,0.01,87.0,79.0,81.375,9.62,81.375
2014-04-13,6.93,0.0,88.0,79.0,78.79166666666667,6.93,78.79166666666667
2014-04-14,3.13,0.06,87.0,76.0,84.79166666666667,3.13,84.79166666666667
2014-04-15,3.13,0.03,89.0,77.0,81.83333333333333,3.13,81.83333333333333
2014-04-16,3.58,0.02,87.0,75.0,81.58333333333333,3.58,81.58333333333333
2014-04-17,4.7,0.03,86.0,76.0,83.58333333333333,4.7,83.58333333333333
2014-04-18,7.38,0.11,87.0,75.0,81.5,7.38,81.5
2014-04-19,5.82,1.71,85.0,76.0,89.70833333333333,5.82,89.70833333333333
2014-04-20,11.86,0.09,87.0,77.0,77.45833333333333,11.86,77.45833333333333
2014-04-21,10.51,0.0,87.0,81.0,70.375,10.51,70.375
2014-04-22,3.8,0.0,85.0,74.0,78.29166666666667,3.8,78.29166666666667
2014-04-23,4.7,0.0,86.0,76.0,76.83333333333333,4.7,76.83333333333333
2014-04-24,6.93,0.01,88.0,78.0,77.9090909090909,6.93,77.9090909090909
2014-04-25,11.18,0.6,84.0,77.0,86.875,11.18,86.875
2014-04-26,10.29,0.73,84.0,75.0,87.66666666666667,10.29,87.66666666666667
2014-04-27,17.45,1.15,84.0,78.0,87.32,17.45,87.32
2014-04-28,9.84,1.61,82.0,75.0,86.0,9.84,86.0
2014-04-29,8.95,0.39,86.0,75.0,86.76923076923077,8.95,86.76923076923077
2014-04-30,6.71,0.94,84.0,78.0,87.0,6.71,87.0
2014-05-01,4.03,0.0,88.0,76.0,84.625,4.03,84.625
2014-05-02,4.47,0.0,86.0,75.0,83.79166666666667,4.47,83.79166666666667
2014-05-03,7.16,0.01,85.0,78.0,83.45833333333333,7.16,83.45833333333333
2014-05-04,8.72,0.0,84.0,76.0,70.29166666666667,8.72,70.29166666666667
2014-05-05,6.26,0.0,85.0,74.0,64.625,6.26,64.625
2014-05-06,6.04,0.19,83.0,74.0,80.0,6.04,80.0
2014-05-07,8.28,0.0,85.0,73.0,70.41666666666667,8.28,70.41666666666667
2014-05-08,13.42,0.04,86.0,78.0,73.45833333333333,13.42,73.45833333333333
2014-05-09,12.75,0.05,86.0,74.0,76.0,12.75,76.0
2014-05-10,12.53,0.1,88.0,81.0,81.75,12.53,81.75
2014-05-11,17.67,0.15,87.0,80.0,82.79166666666667,17.67,82.79166666666667
2014-05-12,16.11,0.01,85.0,80.0,78.33333333333333,16.11,78.33333333333333
2014-05-13,14.54,0.23,85.0,79.0,84.875,14.54,84.875
2014-05-14,15.66,0.01,88.0,80.0,80.58333333333333,15.66,80.58333333333333
2014-05-15,15.66,0.0,88.0,81.0,75.66666666666667,15.66,75.66666666666667
2014-05-16,14.54,0.06,87.0,80.0,80.91666666666667,14.54,80.91666666666667
2014-05-17,7.83,0.0,88.0,82.0,75.41666666666667,7.83,75.41666666666667
2014-05-18,5.14,0.16,88.0,78.0,81.29166666666667,5.14,81.29166666666667
2014-05-19,2.68,1.06,85.0,77.0,87.625,2.68,87.625
2014-05-20,4.92,0.2,87.0,76.0,80.875,4.92,80.875
2014-05-21,2.24,0.52,82.0,77.0,88.72,2.24,88.72
2014-05-22,6.49,3.45,85.0,76.0,90.25,6.49,90.25
2014-05-23,15.21,0.14,85.0,79.0,83.36,15.21,83.36
2014-05-24,20.13,0.17,83.0,79.0,86.375,20.13,86.375
2014-05-25,17.22,0.22,85.0,79.0,86.33333333333333,17.22,86.33333333333333
2014-05-26,7.61,0.13,84.0,78.0,83.83333333333333,7.61,83.83333333333333
2014-05-27,3.36,0.0,88.0,77.0,81.95833333333333,3.36,81.95833333333333
2014-05-28,8.5,0.3,84.0,76.0,88.16666666666667,8.5,88.16666666666667
2014-05-29,15.66,0.55,83.0,79.0,86.76,15.66,86.76
2014-05-30,17.67,0.01,87.0,81.0,81.91666666666667,17.67,81.91666666666667
2014-05-31,14.54,0.08,85.0,79.0,84.47826086956522,14.54,84.47826086956522
2014-06-01,16.11,0.17,86.0,81.0,84.25,16.11,84.25
2014-06-02,14.32,0.0,86.0,81.0,81.45833333333333,14.32,81.45833333333333
2014-06-03,12.53,0.37,86.0,75.0,81.58333333333333,12.53,81.58333333333333
2014-06-04,10.29,0.18,85.0,74.0,84.41666666666667,10.29,84.41666666666667
2014-06-05,14.32,3.79,85.0,76.0,86.0,14.32,86.0
2014-06-06,12.53,0.03,84.0,78.0,85.04166666666667,12.53,85.04166666666667
2014-06-07,16.33,0.07,85.0,79.0,83.875,16.33,83.875
2014-06-08,22.37,0.05,84.0,78.0,77.26086956521739,22.37,77.26086956521739
2014-06-09,18.79,0.0,85.0,78.0,70.625,18.79,70.625
2014-06-10,16.78,0.0,83.0,79.0,71.0,16.78,71.0
2014-06-11,13.87,0.1,85.0,78.0,82.95833333333333,13.87,82.95833333333333
2014-06-12,5.82,0.05,85.0,78.0,86.95833333333333,5.82,86.95833333333333
2014-06-13,3.36,0.44,86.0,76.0,85.58333333333333,3.36,85.58333333333333
2014-06-14,9.4,0.04,86.0,75.0,85.54166666666667,9.4,85.54166666666667
2014-06-15,18.34,0.12,84.0,77.0,83.875,18.34,83.875
2014-06-16,20.8,0.81,83.0,76.0,88.33333333333333,20.8,88.33333333333333
2014-06-17,15.88,0.67,85.0,77.0,85.36,15.88,85.36
2014-06-18,12.08,0.0,86.0,79.0,83.29166666666667,12.08,83.29166666666667
2014-06-19,5.14,0.0,87.0,76.0,82.58333333333333,5.14,82.58333333333333
2014-06-20,7.83,0.03,85.0,76.0,83.5,7.83,83.5
2014-06-21,11.18,0.06,86.0,77.0,80.875,11.18,80.875
2014-06-22,11.41,0.01,84.0,80.0,80.08333333333333,11.41,80.08333333333333
2014-06-23,4.47,0.62,82.0,75.0,88.91666666666667,4.47,88.91666666666667
2014-06-24,10.51,0.0,83.0,76.0,79.20833333333333,10.51,79.20833333333333
2014-06-25,12.97,0.03,82.0,78.0,71.125,12.97,71.125
2014-06-26,15.66,0.28,80.0,75.0,80.79166666666667,15.66,80.79166666666667
2014-06-27,14.32,0.3,82.0,75.0,82.29166666666667,14.32,82.29166666666667
2014-06-28,14.32,0.0,84.0,79.0,75.70833333333333,14.32,75.70833333333333
2014-06-29,14.99,0.0,84.0,78.0,75.04166666666667,14.99,75.04166666666667
2014-06-30,18.12,0.0,84.0,79.0,70.83333333333333,18.12,70.83333333333333
2014-07-01,12.75,0.0,84.0,77.0,64.70833333333333,12.75,64.70833333333333
2014-07-02,10.96,0.07,81.0,76.0,81.625,10.96,81.625
2014-07-03,7.38,0.71,80.0,76.0,92.08333333333333,7.38,92.08333333333333
2014-07-04,8.72,0.22,83.0,76.0,87.91666666666667,8.72,87.91666666666667
2014-07-05,13.42,0.77,83.0,77.0,88.25,13.42,88.25
2014-07-06,13.42,0.4,87.0,77.0,79.5,13.42,79.5
2014-07-07,20.13,0.07,85.0,79.0,78.91666666666667,20.13,78.91666666666667
2014-07-08,11.63,0.05,87.0,78.0,81.33333333333333,11.63,81.33333333333333
2014-07-09,7.38,0.3,85.0,78.0,80.625,7.38,80.625
2014-07-10,10.51,0.07,81.0,78.0,76.04166666666667,10.51,76.04166666666667
2014-07-11,5.37,0.0,81.0,69.0,67.79166666666667,5.37,67.79166666666667
2014-07-12,4.47,0.0,83.0,66.0,72.21739130434783,4.47,72.21739130434783
2014-07-13,2.46,0.12,82.0,72.0,84.95833333333333,2.46,84.95833333333333
2014-07-14,4.92,0.11,84.0,74.0,82.58333333333333,4.92,82.58333333333333
2014-07-15,4.92,0.0,86.0,76.0,79.41666666666667,4.92,79.41666666666667
2014-07-16,2.91,0.01,83.0,75.0,85.70833333333333,2.91,85.70833333333333
2014-07-17,4.7,0.0,87.0,75.0,82.33333333333333,4.7,82.33333333333333
2014-07-18,9.84,0.0,87.0,73.0,79.25,9.84,79.25
2014-07-19,13.87,0.0,87.0,80.0,77.58333333333333,13.87,77.58333333333333
2014-07-20,7.16,0.0,87.0,77.0,79.66666666666667,7.16,79.66666666666667
2014-07-21,5.59,0.0,87.0,74.0,81.33333333333333,5.59,81.33333333333333
2014-07-22,10.29,0.0,86.0,79.0,73.79166666666667,10.29,73.79166666666667
2014-07-23,12.53,0.31,86.0,78.0,80.04166666666667,12.53,80.04166666666667
2014-07-24,17.22,0.03,82.0,76.0,82.75,17.22,82.75
2014-07-25,16.11,0.06,78.0,75.0,75.375,16.11,75.375
2014-07-26,16.55,0.02,78.0,75.0,66.91666666666667,16.55,66.91666666666667
2014-07-27,18.12,0.07,80.0,73.0,80.41666666666667,18.12,80.41666666666667
2014-07-28,10.29,0.08,85.0,76.0,81.45833333333333,10.29,81.45833333333333
2014-07-29,14.09,5.91,79.0,74.0,92.54166666666667,14.09,92.54166666666667
2014-07-30,10.07,3.0,79.0,72.0,91.45833333333333,10.07,91.45833333333333
2014-07-31,10.51,6.1,82.0,72.0,89.3913043478261,10.51,89.3913043478261
2014-08-01,21.25,0.17,83.0,77.0,83.0,21.25,83.0
2014-08-02,24.16,0.64,80.0,75.0,87.58333333333333,24.16,87.58333333333333
2014-08-03,20.13,0.09,82.0,75.0,80.625,20.13,80.625
2014-08-04,15.21,0.05,84.0,76.0,82.91666666666667,15.21,82.91666666666667
2014-08-05,15.21,0.12,85.0,77.0,82.66666666666667,15.21,82.66666666666667
2014-08-06,8.28,0.03,84.0,76.0,82.20833333333333,8.28,82.20833333333333
2014-08-07,6.93,0.08,85.0,76.0,84.83333333333333,6.93,84.83333333333333
2014-08-08,11.63,0.0,87.0,79.0,81.54166666666667,11.63,81.54166666666667
2014-08-09,7.61,0.01,87.0,77.0,81.16666666666667,7.61,81.16666666666667
2014-08-10,7.16,0.0,87.0,76.0,82.20833333333333,7.16,82.20833333333333
2014-08-11,6.26,0.11,87.0,77.0,81.79166666666667,6.26,81.79166666666667
2014-08-12,7.16,0.49,86.0,74.0,85.08333333333333,7.16,85.08333333333333
2014-08-13,8.5,0.0,87.0,77.0,80.95833333333333,8.5,80.95833333333333
2014-08-14,4.47,0.0,87.0,75.0,86.16666666666667,4.47,86.16666666666667
2014-08-15,5.82,0.0,88.0,77.0,82.91666666666667,5.82,82.91666666666667
2014-08-16,6.04,0.04,85.0,76.0,81.875,6.04,81.875
2014-08-17,7.61,0.11,85.0,75.0,81.75,7.61,81.75
2014-08-18,8.05,0.06,84.0,74.0,82.20833333333333,8.05,82.20833333333333
2014-08-19,16.55,0.5,81.0,74.0,88.08,16.55,88.08
2014-08-20,14.09,0.13,85.0,77.0,86.41666666666667,14.09,86.41666666666667
2014-08-21,10.07,0.0,86.0,78.0,80.79166666666667,10.07,80.79166666666667
2014-08-22,9.17,0.0,84.0,78.0,79.75,9.17,79.75
2014-08-23,16.55,0.08,82.0,76.0,79.875,16.55,79.875
2014-08-24,17.0,0.0,80.0,76.0,72.45833333333333,17.0,72.45833333333333
2014-08-25,20.58,0.0,79.0,76.0,73.33333333333333,20.58,73.33333333333333
2014-08-26,22.15,0.01,81.0,74.0,74.0,22.15,74.0
2014-08-27,19.46,0.07,80.0,75.0,80.66666666666667,19.46,80.66666666666667
2014-08-28,18.79,0.0,82.0,76.0,77.875,18.79,77.875
2014-08-29,21.7,0.03,83.0,77.0,73.875,21.7,73.875
2014-08-30,21.25,0.02,84.0,75.0,77.5,21.25,77.5
2014-08-31,18.57,0.38,83.0,77.0,82.25,18.57,82.25
2014-09-01,17.22,0.0,85.0,78.0,78.20833333333333,17.22,78.20833333333333
2014-09-02,12.08,0.0,85.0,78.0,78.41666666666667,12.08,78.41666666666667
2014-09-03,14.32,0.0,85.0,79.0,78.125,14.32,78.125
2014-09-04,16.11,0.01,87.0,79.0,75.45833333333333,16.11,75.45833333333333
2014-09-05,18.79,0.0,85.0,79.0,79.29166666666667,18.79,79.29166666666667
2014-09-06,12.75,0.0,88.0,79.0,81.95833333333333,12.75,81.95833333333333
2014-09-07,7.83,0.0,87.0,79.0,82.375,7.83,82.375
2014-09-08,12.53,0.0,84.0,79.0,82.58333333333333,12.53,82.58333333333333
2014-09-09,15.21,0.42,85.0,77.0,85.625,15.21,85.625
2014-09-10,15.43,0.03,85.0,78.0,81.5,15.43,81.5
2014-09-11,14.76,0.01,85.0,78.0,81.33333333333333,14.76,81.33333333333333
2014-09-12,13.87,0.02,85.0,79.0,85.58333333333333,13.87,85.58333333333333
2014-09-13,15.88,0.05,85.0,78.0,87.66666666666667,15.88,87.66666666666667
2014-09-14,14.09,0.14,83.0,77.0,87.95833333333333,14.09,87.95833333333333
2014-09-15,10.29,0.09,87.0,77.0,90.54166666666667,10.29,90.54166666666667
2014-09-16,11.86,0.0,89.0,79.0,85.875,11.86,85.875
2014-09-17,8.95,0.29,85.0,77.0,87.875,8.95,87.875
2014-09-18,10.51,0.16,85.0,76.0,81.875,10.51,81.875
2014-09-19,9.17,0.0,87.0,78.0,78.54166666666667,9.17,78.54166666666667
2014-09-20,12.08,0.01,89.0,78.0,80.29166666666667,12.08,80.29166666666667
2014-09-21,8.95,0.0,88.0,80.0,79.41666666666667,8.95,79.41666666666667
2014-09-22,8.28,0.07,86.0,76.0,84.625,8.28,84.625
2014-09-23,16.11,0.12,85.0,76.0,87.79166666666667,16.11,87.79166666666667
2014-09-24,14.76,0.2,85.0,76.0,89.375,14.76,89.375
2014-09-25,17.9,0.53,85.0,78.0,88.0,17.9,88.0
2014-09-26,16.55,0.14,88.0,78.0,84.41666666666667,16.55,84.41666666666667
2014-09-27,16.55,0.0,88.0,78.0,83.0,16.55,83.0
2014-09-28,11.86,0.15,87.0,78.0,86.83333333333333,11.86,86.83333333333333
2014-09-29,12.3,0.16,88.0,79.0,83.95833333333333,12.3,83.95833333333333
2014-09-30,14.76,0.0,88.0,80.0,79.04166666666667,14.76,79.04166666666667
2014-10-01,13.2,0.01,87.0,80.0,81.75,13.2,81.75
2014-10-02,15.66,0.0,90.0,80.0,79.83333333333333,15.66,79.83333333333333
2014-10-03,15.88,0.01,89.0,80.0,82.66666666666667,15.88,82.66666666666667
2014-10-04,17.22,0.0,90.0,81.0,77.16666666666667,17.22,77.16666666666667
2014-10-05,14.54,0.0,90.0,81.0,79.875,14.54,79.875
2014-10-06,12.97,0.0,90.0,81.0,78.875,12.97,78.875
2014-10-07,13.2,0.0,91.0,80.0,76.08333333333333,13.2,76.08333333333333
2014-10-08,13.2,0.0,90.0,80.0,74.79166666666667,13.2,74.79166666666667
2014-10-09,13.2,0.0,90.0,81.0,77.20833333333333,13.2,77.20833333333333
2014-10-10,9.62,0.0,91.0,80.0,78.20833333333333,9.62,78.20833333333333
2014-10-11,5.14,0.01,90.0,77.0,80.41666666666667,5.14,80.41666666666667
2014-10-12,5.14,0.0,90.0,78.0,78.875,5.14,78.875
2014-10-13,7.83,0.05,92.0,79.0,82.125,7.83,82.125
2014-10-14,5.37,0.75,82.0,75.0,90.70833333333333,5.37,90.70833333333333
2014-10-15,9.4,0.9,85.0,77.0,88.125,9.4,88.125
2014-10-16,12.3,0.0,83.0,78.0,71.75,12.3,71.75
2014-10-17,12.08,0.03,86.0,78.0,75.20833333333333,12.08,75.20833333333333
2014-10-18,15.21,0.02,86.0,78.0,78.66666666666667,15.21,78.66666666666667
2014-10-19,10.96,0.0,86.0,79.0,74.43478260869566,10.96,74.43478260869566
2014-10-20,10.96,0.0,86.0,79.0,76.54166666666667,10.96,76.54166666666667
2014-10-21,13.2,0.0,87.0,79.0,71.375,13.2,71.375
2014-10-22,12.75,0.0,87.0,80.0,76.0,12.75,76.0
2014-10-23,10.74,0.0,88.0,80.0,77.54166666666667,10.74,77.54166666666667
2014-10-24,7.83,0.07,90.0,78.0,80.54166666666667,7.83,80.54166666666667
2014-10-25,3.8,0.25,86.0,77.0,89.625,3.8,89.625
2014-10-26,8.95,0.0,89.0,79.0,80.30434782608695,8.95,80.30434782608695
2014-10-27,12.53,0.32,85.0,79.0,84.875,12.53,84.875
2014-10-28,14.76,0.1,89.0,78.0,81.08333333333333,14.76,81.08333333333333
2014-10-29,14.54,0.08,90.0,79.0,81.75,14.54,81.75
2014-10-30,6.93,0.08,82.0,76.0,86.125,6.93,86.125
2014-10-31,5.14,0.0,87.0,75.0,82.83333333333333,5.14,82.83333333333333
2014-11-01,16.55,0.83,84.0,77.0,91.17391304347827,16.55,91.17391304347827
2014-11-02,21.7,1.69,80.0,76.0,91.91666666666667,21.7,91.91666666666667
2014-11-03,12.08,3.23,81.0,72.0,88.125,12.08,88.125
2014-11-04,14.32,0.29,88.0,78.0,79.83333333333333,14.32,79.83333333333333
2014-11-05,16.78,0.05,86.0,79.0,81.08333333333333,16.78,81.08333333333333
2014-11-06,15.66,0.0,86.0,77.0,73.25,15.66,73.25
2014-11-07,10.96,0.0,85.0,77.0,74.70833333333333,10.96,74.70833333333333
2014-11-08,7.61,0.01,89.0,77.0,82.33333333333333,7.61,82.33333333333333
2014-11-09,3.58,0.0,89.0,76.0,79.91666666666667,3.58,79.91666666666667
2014-11-10,4.7,0.37,88.0,78.0,79.375,4.7,79.375
2014-11-11,3.36,0.36,85.0,78.0,86.22222222222223,3.36,86.22222222222223
2014-11-12,6.49,0.35,80.0,77.0,90.70833333333333,6.49,90.70833333333333
2014-11-13,8.28,0.0,85.0,76.0,80.83333333333333,8.28,80.83333333333333
2014-11-14,9.84,0.0,84.0,79.0,73.04166666666667,9.84,73.04166666666667
2014-11-15,16.33,0.06,84.0,79.0,84.83333333333333,16.33,84.83333333333333
2014-11-16,11.86,0.64,85.0,76.0,86.375,11.86,86.375
2014-11-17,12.53,0.01,88.0,81.0,83.29166666666667,12.53,83.29166666666667
2014-11-18,13.87,0.43,89.0,80.0,83.58333333333333,13.87,83.58333333333333
2014-11-19,14.32,0.14,88.0,80.0,84.29166666666667,14.32,84.29166666666667
2014-11-20,14.32,0.0,88.0,80.0,75.25,14.32,75.25
2014-11-21,14.32,0.0,86.0,80.0,75.5,14.32,75.5
2014-11-22,10.74,1.47,86.0,76.0,80.5,10.74,80.5
2014-11-23,2.46,1.5,85.0,74.0,85.25,2.46,85.25
2014-11-24,4.25,0.99,86.0,76.0,82.54166666666667,4.25,82.54166666666667
2014-11-25,6.93,0.25,83.0,76.0,81.45833333333333,6.93,81.45833333333333
2014-11-26,7.16,0.59,84.0,78.0,80.41666666666667,7.16,80.41666666666667
2014-11-27,2.91,0.0,90.0,78.0,79.29166666666667,2.91,79.29166666666667
2014-11-28,2.68,0.47,84.0,78.0,86.875,2.68,86.875
2014-11-29,4.7,0.0,86.0,77.0,82.0,4.7,82.0
2014-11-30,8.72,0.03,86.0,78.0,79.95652173913044,8.72,79.95652173913044
2014-12-01,11.18,0.0,87.0,78.0,79.0,11.18,79.0
2014-12-02,13.2,0.0,85.0,80.0,73.54166666666667,13.2,73.54166666666667
2014-12-03,18.57,0.0,85.0,81.0,77.69565217391305,18.57,77.69565217391305
2014-12-04,15.88,1.27,85.0,78.0,86.52,15.88,86.52
2014-12-05,6.71,1.05,87.0,77.0,85.83333333333333,6.71,85.83333333333333
2014-12-06,8.05,0.28,86.0,78.0,84.54166666666667,8.05,84.54166666666667
2014-12-07,13.87,0.04,86.0,81.0,82.66666666666667,13.87,82.66666666666667
2014-12-08,11.86,0.06,85.0,78.0,78.16666666666667,11.86,78.16666666666667
2014-12-09,13.2,1.14,82.0,78.0,84.20833333333333,13.2,84.20833333333333
2014-12-10,16.33,0.88,87.0,80.0,80.125,16.33,80.125
2014-12-11,11.41,0.11,86.0,78.0,83.25,11.41,83.25
2014-12-12,7.16,0.16,87.0,76.0,84.125,7.16,84.125
2014-12-13,12.53,0.01,86.0,81.0,76.25,12.53,76.25
2014-12-14,6.49,0.02,85.0,79.0,73.79166666666667,6.49,73.79166666666667
2014-12-15,4.47,0.11,87.0,77.0,80.41666666666667,4.47,80.41666666666667
2014-12-16,4.03,0.39,87.0,78.0,84.04166666666667,4.03,84.04166666666667
2014-12-17,9.62,0.02,87.0,77.0,81.6086956521739,9.62,81.6086956521739
2014-12-18,17.22,1.0,84.0,78.0,87.75,17.22,87.75
2014-12-19,9.4,2.34,83.0,75.0,88.875,9.4,88.875
2014-12-20,8.28,0.24,86.0,78.0,84.95833333333333,8.28,84.95833333333333
2014-12-21,13.65,3.14,83.0,77.0,92.0,13.65,92.0
2014-12-22,16.78,1.01,84.0,78.0,83.95833333333333,16.78,83.95833333333333
2014-12-23,16.33,0.0,88.0,81.0,73.04166666666667,16.33,73.04166666666667
2014-12-24,16.11,0.0,88.0,81.0,73.08333333333333,16.11,73.08333333333333
2014-12-25,15.66,0.02,88.0,79.0,75.20833333333333,15.66,75.20833333333333
2014-12-26,16.55,1.98,82.0,77.0,90.04166666666667,16.55,90.04166666666667
2014-12-27,11.63,0.17,85.0,80.0,88.95833333333333,11.63,88.95833333333333
2014-12-28,8.28,0.3,88.0,81.0,83.20833333333333,8.28,83.20833333333333
2014-12-29,6.49,0.03,90.0,78.0,81.58333333333333,6.49,81.58333333333333
2014-12-30,4.7,0.46,88.0,81.0,82.54166666666667,4.7,82.54166666666667
2014-12-31,6.49,0.45,85.0,79.0,83.07142857142857,6.49,83.07142857142857
2015-01-01,3.13,1.57,83.0,76.0,,3.13,91.14472961425781
2015-01-02,4.92,0.28,86.0,76.0,,4.92,87.08381652832031
2015-01-03,10.29,0.06,87.0,80.0,,10.29,80.17678833007812
2015-01-04,4.25,2.1,86.0,77.0,,4.25,88.28651428222656
2015-01-05,8.05,1.21,87.0,78.0,,8.05,85.93463134765625
2015-01-06,4.25,0.69,85.0,77.0,,4.25,89.5497817993164
2015-01-07,3.8,0.79,89.0,77.0,,3.8,85.85547637939453
2015-01-08,3.58,0.21,86.0,77.0,,3.58,86.88794708251953
2015-01-09,4.7,0.17,87.0,78.0,,4.7,85.57125854492188
2015-01-10,3.58,0.23,89.0,78.0,,3.58,84.15690612792969
2015-01-11,3.36,1.27,87.0,79.0,,3.36,87.03963470458984
2015-01-12,4.47,0.14,89.0,76.0,,4.47,82.77279663085938
2015-01-13,6.71,0.96,90.0,79.0,,6.71,81.62199401855469
2015-01-14,6.26,0.01,90.0,78.0,,6.26,80.3390884399414
2015-01-15,5.14,0.0,90.0,78.0,,5.14,80.61564636230469
2015-01-16,5.37,0.47,90.0,80.0,,5.37,82.03955841064453
2015-01-17,4.92,0.0,91.0,79.0,,4.92,80.11837768554688
2015-01-18,6.04,0.1,89.0,79.0,,6.04,82.71819305419922
2015-01-19,5.14,0.0,91.0,81.0,,5.14,78.18401336669922
2015-01-20,3.36,4.05,81.0,75.0,,3.36,91.31996154785156
2015-01-21,4.25,2.89,87.0,76.0,,4.25,87.73396301269531
2015-01-22,4.47,0.01,86.0,77.0,,4.47,83.68446350097656
2015-01-23,4.92,0.0,87.0,76.0,,4.92,81.9897689819336
2015-01-24,6.26,0.78,87.0,77.0,,6.26,87.07987976074219
2015-01-25,3.36,0.0,88.0,75.0,,3.36,81.4186782836914
2015-01-26,5.37,0.86,88.0,79.0,,5.37,85.1886978149414
2015-01-27,5.14,1.22,85.0,78.0,,5.14,89.20826721191406
2015-01-28,6.26,1.04,89.0,79.0,,6.26,83.36963653564453
2015-01-29,10.29,3.92,84.0,77.0,,10.29,87.37690734863281
2015-01-30,10.29,0.7,85.0,78.0,,10.29,86.93579864501953
2015-01-31,12.53,1.14,85.0,78.0,,12.53,86.8710708618164
2015-02-01,10.51,0.15,85.0,79.0,,10.51,82.35253143310547
2015-02-02,5.82,1.32,90.0,77.0,,5.82,83.2868423461914
2015-02-03,9.17,0.0,89.0,76.0,,9.17,78.69371795654297
2015-02-04,12.08,0.0,89.0,83.0,,12.08,76.59341430664062
2015-02-05,4.92,0.86,89.0,78.0,,4.92,84.67899322509766
2015-02-06,4.7,0.38,86.0,78.0,,4.7,87.60231018066406
2015-02-07,6.26,0.37,87.0,79.0,,6.26,85.74183654785156
2015-02-08,2.68,2.92,85.0,77.0,,2.68,89.14767456054688
2015-02-09,6.71,0.12,89.0,76.0,,6.71,81.74446105957031
2015-02-10,6.82,0.66,80.0,77.0,,6.82,90.09878540039062
2015-02-11,6.82,0.01,89.0,78.0,,6.82,80.6719970703125
2015-02-12,6.93,0.06,89.0,79.0,,6.93,81.59213256835938
2015-02-13,7.61,0.32,90.0,77.0,,7.61,81.59280395507812
2015-02-14,6.71,0.26,89.0,80.0,,6.71,82.08222961425781
2015-02-15,10.29,0.22,90.0,82.0,,10.29,78.78653717041016
2015-02-16,8.72,0.92,90.0,78.0,,8.72,81.41227722167969
2015-02-17,5.59,0.54,88.0,77.0,,5.59,86.43869018554688
2015-02-18,6.26,0.05,89.0,78.0,,6.26,81.50696563720703
2015-02-19,5.14,0.0,91.0,80.0,,5.14,79.48482513427734
2015-02-20,4.92,0.42,88.0,80.0,,4.92,84.39314270019531
2015-02-21,4.03,0.87,88.0,78.0,,4.03,86.4947280883789
2015-02-22,3.13,1.59,90.0,76.0,,3.13,85.07122802734375
2015-02-23,5.37,0.0,89.0,78.0,,5.37,81.07852935791016
2015-02-24,6.71,0.0,89.0,79.0,,6.71,80.93423461914062
2015-02-25,4.25,0.02,88.0,78.0,,4.25,82.9200668334961
2015-02-26,6.49,0.06,88.0,78.0,,6.49,82.452880859375
2015-02-27,10.51,0.04,90.0,80.0,,10.51,77.68877410888672
2015-02-28,8.28,0.06,88.0,79.0,,8.28,81.510986328125
2015-03-01,9.62,0.13,89.0,80.0,,9.62,79.68365478515625
2015-03-02,9.62,0.0,89.0,81.0,,9.62,78.61834716796875
2015-03-03,3.8,0.0,89.0,79.0,,3.8,82.48966979980469
2015-03-04,5.59,0.01,91.0,79.0,,5.59,79.73863983154297
2015-03-05,6.04,0.55,90.0,78.0,,6.04,82.88329315185547
2015-03-06,6.04,0.2,89.0,77.0,,6.04,83.05430603027344
2015-03-07,6.04,0.04,87.0,77.0,,6.04,82.7334213256836
2015-03-08,4.7,0.0,89.0,78.0,,4.7,81.29547119140625
2015-03-09,3.58,0.06,86.0,78.0,,3.58,85.2436294555664
2015-03-10,6.49,0.7,90.0,77.0,,6.49,82.94367218017578
2015-03-11,7.38,0.04,88.0,79.0,,7.38,81.99736022949219
2015-03-12,4.92,0.0,91.0,82.0,,4.92,77.70548248291016
2015-03-13,3.36,0.42,90.0,80.0,,3.36,82.58086395263672
